workload,baseline_ns,candidate_ns,native_delta_percent,native_uncertainty_ns,native_failed,baseline_instructions,candidate_instructions,instructions_delta_percent,instructions_failed
corpus_job/14c,8391000.0,7947000.0,-5.291383625312835,1526000.000000001,False,107981324,100454717,-6.970285898698556,False
corpus_job/15a,28440000.0,27000000.0,-5.063291139240507,4500000.0,False,378961359,350340401,-7.552473971363397,False
corpus_job/15b,30300000.0,28200000.0,-6.930693069306931,4610000.0,False,399836938,370673929,-7.2937255736987465,False
corpus_job/15c,62570000.0,63080000.0,0.8150871024452613,13990000.0,False,786434276,745995683,-5.142018123330118,False
corpus_job/15d,26900000.0,25510000.0,-5.16728624535316,4330000.0,False,351383288,323654840,-7.891225606608815,False
corpus_job/16a,9340000.0,8838000.0,-5.374732334047109,1467000.0,False,120065736,109643220,-8.680674726384886,False
corpus_job/16b,8740000.0,8164999.999999999,-6.578947368421063,2176000.0,False,111879134,101789094,-9.01869690911265,False
corpus_job/16c,9050000.0,8455000.0,-6.574585635359116,2117000.0,False,115973441,105716583,-8.844143893255698,False
corpus_job/16d,9189000.0,8596000.0,-6.453368157579715,1739000.0,False,120033669,109611521,-8.682687188375455,False
corpus_job/17a,4057000.0000000005,3751000.0,-7.542519102785319,911000.0,False,51725318,46634281,-9.842446981186272,False
corpus_job/17b,3933000.0,3688000.0,-6.229341469616069,1201000.0,False,49894806,44838296,-10.134341438265137,False
corpus_job/17c,3884000.0,3528000.0,-9.165808444902163,746000.0,False,49901707,44844653,-10.134030084381683,False
corpus_job/17d,3947000.0,3611000.0,-8.512794527489232,982000.0,False,49804340,44747288,-10.153837998857128,False
corpus_job/17e,4059999.9999999995,3635000.0,-10.467980295566493,786000.0,False,50007633,44950170,-10.113382091089974,False
corpus_job/17f,3950000.0,3535000.0,-10.50632911392405,898000.0,False,49800114,44743070,-10.154683581648026,False
corpus_job/18a,4405000.0,4030999.9999999995,-8.490351872871747,722000.0,False,55231391,50217606,-9.077781510156063,False
corpus_job/18b,5010000.0,4838000.0,-3.4331337325349303,938000.0,False,64986458,59717524,-8.107741462075069,False
corpus_job/18c,4359000.0,4085000.0,-6.2858453773801335,803000.0,False,55821553,50850274,-8.905662298574889,False
corpus_job/19a,233400000.0,228600000.0,-2.056555269922879,48900000.0,False,2830368535,2730185656,-3.539570121740348,False
corpus_job/19b,225700000.0,228100000.0,1.0633584404076208,47300000.0,False,2851263141,2750207312,-3.544247724696414,False
corpus_job/19c,147800000.0,142000000.0,-3.9242219215155614,33500000.0,False,1783780793,1709263399,-4.177497273904104,False
corpus_job/19d,56720000.0,52560000.0,-7.3342736248236955,9430000.0,False,747243655,697392617,-6.6713230238134305,False
corpus_job/20a,80280000.0,80140000.0,-0.17438963627304435,20890000.0,False,995775926,956193537,-3.975029719688162,False
corpus_job/20b,85450000.0,81480000.0,-4.645991808074897,18930000.0,False,1008353906,968564622,-3.9459641861098715,False
corpus_job/20c,80430000.0,80070000.0,-0.44759418127564343,18250000.0,False,996958046,957367675,-3.971117055411176,False
corpus_job/21a,65610000.0,64730000.00000001,-1.3412589544276674,16010000.0,False,817879420,775006516,-5.241959016403665,False
corpus_job/21b,64739999.99999999,65180000.00000001,0.6796416434970883,13990000.0,False,817312066,774455107,-5.243646922985718,False
corpus_job/21c,64550000.0,64840000.0,0.4492641363284276,11760000.000000007,False,817750179,774873816,-5.2432104695387665,False
corpus_job/22a,92450000.0,89330000.0,-3.37479718766901,14090000.0,False,1296698461,1224479590,-5.569442177351362,False
corpus_job/22b,94410000.0,89690000.0,-4.999470395085266,15410000.0,False,1296741426,1224522298,-5.56927746364756,False
corpus_job/22c,92430000.0,89530000.0,-3.1375094666233907,13690000.0,False,1297140061,1224920640,-5.5675885103975675,False
corpus_job/22d,87820000.0,85850000.0,-2.2432247779549077,14350000.0,False,1236537819,1165527262,-5.742691886078092,False
corpus_job/23a,197300000.0,198600000.0,0.6588950836289914,39000000.0,False,2515758887,2418216807,-3.8772427876153617,False
corpus_job/23b,87630000.0,82590000.0,-5.7514549811708315,11020000.0,False,1186226952,1117985928,-5.752779759804345,False
corpus_job/23c,198200000.0,198600000.0,0.20181634712411706,29000000.0,False,2517368818,2419872319,-3.8729525170435317,False
corpus_job/24a,694900000.0,699000000.0,0.5900129515038135,134500000.0,False,8979173765,8649441569,-3.672188606988162,False
corpus_job/24b,733000000.0,712400000.0,-2.810368349249659,135500000.0,False,9173442845,8840662341,-3.627651140611647,False
corpus_job/25a,23370000.0,22380000.0,-4.2362002567394095,4110000.0,False,314184331,289349871,-7.904423470437168,False
corpus_job/25b,25960000.0,23590000.0,-9.129429892141756,4140000.0,False,331109392,305742354,-7.661225749827114,False
corpus_job/25c,23430000.0,22400000.0,-4.396073410157917,3760000.0,False,313772814,289345044,-7.785177335344292,False
corpus_job/26a,410900000.0,413100000.0,0.535410075444147,78900000.0,False,5286972029,5100853856,-3.520316959861109,False
corpus_job/26b,412300000.0,410900000.0,-0.3395585738539898,79200000.0,False,5284288338,5098253811,-3.5205218773207676,False
corpus_job/26c,407900000.0,407400000.0,-0.12257906349595489,89000000.0,False,5217931465,5033495116,-3.534664075929943,False
corpus_job/27a,694000000.0,686500000.0,-1.080691642651297,131400000.0,False,8880965537,8532407732,-3.9247737596529757,False
corpus_job/27b,675600000.0,671000000.0,-0.6808762581409118,124700000.0,False,8714022003,8367664197,-3.9747180564928395,False
corpus_job/27c,679800000.0,674800000.0,-0.7355104442483084,124600000.0,False,8813288189,8464166299,-3.961312537535586,False
corpus_job/28a,2128000.0,2081999.9999999998,-2.161654135338357,642999.9999999998,False,29009786,28104382,-3.1210295725725103,False
corpus_job/28b,2101000.0,2056000.0,-2.1418372203712517,297000.0,False,29345726,28350535,-3.3912638590028408,False
corpus_job/28c,2154000.0,2029000.0,-5.8031569173630455,444000.00000000023,False,29010233,28105040,-3.12025415307764,False
corpus_job/29a,5913000.0,5785000.0,-2.1647217994249957,1152000.0,False,79066606,76821817,-2.8391113689640353,False
corpus_job/29b,3460000.0,3315000.0,-4.190751445086705,568000.0,False,49102699,47553102,-3.1558285624991815,False
corpus_job/29c,5840000.0,5896000.0,0.958904109589041,904000.0,False,77437090,75228139,-2.8525749095168735,False
corpus_job/30a,255300000.0,246400000.0,-3.4860947904426167,35600000.0,False,3636133179,3429214528,-5.690623550177726,False
corpus_job/30b,590900000.0,573600000.0,-2.9277373498053816,107900000.0,False,7460633869,7166508182,-3.942368599833511,False
corpus_job/30c,253000000.0,240800000.0,-4.822134387351778,34600000.0,False,3556250146,3350045919,-5.798361153866931,False
corpus_job/31a,124600000.0,119200000.0,-4.333868378812199,19700000.0,False,1737827467,1619369794,-6.8164231058272255,False
corpus_job/31b,287600000.0,283300000.0,-1.4951321279554937,57100000.0,False,3662121236,3491227988,-4.666509844623834,False
corpus_job/31c,121100000.0,116600000.0,-3.7159372419488026,18800000.0,False,1699161713,1581079479,-6.949440603361806,False
corpus_job/32a,981800.0,876600.0,-10.715013240985945,200200.0,False,11757324,10748930,-8.576730555354263,False
corpus_job/32b,953700.0,900600.0,-5.567788612771312,111900.0,False,11748076,10739800,-8.582477675493417,False
corpus_job/33a,1494000.0,1471000.0,-1.5394912985274432,144000.0,False,20795206,20155983,-3.073895973908602,False
corpus_job/33b,1463000.0,1414000.0,-3.349282296650718,262000.0,False,19957423,19318956,-3.19914550089959,False
corpus_job/33c,1502000.0,1473000.0,-1.9307589880159788,96000.0,False,20927443,20289420,-3.048738443583385,False
corpus_tpcds/01,1028000.0,1030999.9999999999,0.29182879377430776,241100.0,False,11879318,11702195,-1.4910199390234355,False
corpus_tpcds/02,1974000.0,1967000.0,-0.3546099290780142,440000.0,False,26022697,25937466,-0.3275256211913777,False
corpus_tpcds/03,331000.0,313400.0,-5.317220543806647,117200.0,False,3830916,3751915,-2.062196090961013,False
corpus_tpcds/04,11660000.0,11500000.0,-1.3722126929674099,2940000.0,False,143665139,142017464,-1.146885745191114,False
corpus_tpcds/06,1778000.0,1773000.0,-0.281214848143982,517000.0,False,21166258,20441993,-3.4217904742538807,False
corpus_tpcds/07,2155000.0,2093000.0,-2.8770301624129933,368000.00000000023,False,25517216,24768242,-2.935171297683885,False
corpus_tpcds/08,1748000.0,1785000.0,2.116704805491991,326000.0,False,25644926,25494516,-0.5865097836507698,False
corpus_tpcds/09,886900.0,912000.0,2.8300823091667606,147999.99999999988,False,10811542,10736633,-0.692861388320001,False
corpus_tpcds/10,1190000.0,1191000.0,0.08403361344537816,154000.0,False,14929514,14689842,-1.6053570129610382,False
corpus_tpcds/11,2980000.0,3047000.0,2.248322147651007,565000.0,False,38883859,38293656,-1.5178611773075301,False
corpus_tpcds/12,493400.0,493900.0,0.10133765707336846,94300.0,False,5841886,5758705,-1.4238723590292588,False
